OptIndex	Step	X_0	X_1	X_2	X_3	X_4	X_5	X_6	X_7	X_8	X_9
29	18	5.81218392024809516e-01	3.35761494533026061e-01	3.69873502999838941e-02	-6.27717775295141167e-01	8.66296670977028116e-01	1.03912233917650965e+00	1.25167508048545750e+00	1.68745310910692980e+00	2.88470442341098998e+00	8.35186592299910124e+00
29	19	5.56688212083795375e-01	3.15992179723374789e-01	2.16456038249836918e-02	-6.20184262799934771e-01	8.70826699730920528e-01	1.05864093738237575e+00	1.27349151957575701e+00	1.68825743536067385e+00	2.87056845179355502e+00	8.25964840556164326e+00
29	20	5.50133698851898445e-01	3.07542510056262430e-01	2.51757602463882346e-02	-6.25900521993392189e-01	8.82087866165562784e-01	1.07154193325178504e+00	1.28313336832182223e+00	1.68729323094412265e+00	2.86009462745528431e+00	8.18971937096774916e+00
29	21	5.48730847177686165e-01	3.00203492095578117e-01	3.22519360762702281e-02	-6.32812198494635769e-01	8.93003574677295631e-01	1.07838693935327790e+00	1.28585074589758253e+00	1.68561539127331894e+00	2.85208694207332414e+00	8.13828130458758814e+00
29	22	5.45920345352133851e-01	2.90145494813738913e-01	3.57075770803280332e-02	-6.35276620002389714e-01	8.99489652301514786e-01	1.08004126206178963e+00	1.28480669867491715e+00	1.68369362271134215e+00	2.84589829045975007e+00	8.10156292873839057e+00
29	23	5.36615410241306101e-01	2.70998903579901640e-01	3.53782891571823646e-02	-6.33114384273341435e-01	9.03531517612333968e-01	1.07899026479975335e+00	1.28161904362200563e+00	1.68048949382403889e+00	2.83660830639899686e+00	8.04947017030292677e+00
29	24	5.18376248253937022e-01	2.43740885980978816e-01	3.07588016201966186e-02	-6.25571103446187382e-01	9.02895071390148574e-01	1.07562537194723973e+00	1.27709470560463778e+00	1.67575218133464210e+00	2.82259209891595031e+00	7.97238956086932049e+00
30	0	-2.74458026027204172e+00	2.58906457682109048e+00	3.49644513125794754e-01	-2.02357006108924953e+00	7.36305601646018326e-01	2.46549343056790438e+00	6.60315453714457767e-01	-9.37758508420691167e-02	2.80348052478754006e+00	4.32171804719315311e+00
30	1	-2.37976564989935735e+00	1.98624180688130858e+00	4.59983529864632368e-01	-2.47249177922276786e+00	8.12859513452748317e-01	2.01974733026145392e+00	7.47657424494916123e-01	-9.20398934740047359e-02	2.47420512556499217e+00	4.38327426408153809e+00
30	2	-2.18891463580677437e+00	1.92074778284668768e+00	3.95221674406928347e-01	-2.52558533809671726e+00	1.29385538367967912e+00	2.05809924275809841e+00	7.85905740103661543e-01	-5.98358031369462182e-02	2.68052206052278308e+00	4.39243825744720517e+00
30	3	-2.21831881832962674e+00	1.88580679310198573e+00	3.15329403147461551e-01	-2.56904703296311610e+00	1.83201804811296842e+00	2.13378160882020707e+00	8.32861193246488662e-01	-1.00706200444887761e-02	2.59938397535571353e+00	4.45871094056686701e+00
30	4	-2.08220134321689532e+00	1.87937763373541511e+00	-1.79663032678785362e-01	-2.59588261863281922e+00	1.85518834490687445e+00	2.32385083286598837e+00	1.73687326682901833e+00	1.02405987062147164e+00	2.62271687833727007e+00	5.12414420205270105e+00
30	5	-2.07639269475888844e+00	1.85731309519951937e+00	-2.66553161823947726e-01	-2.59382534665238751e+00	1.86379878486513006e+00	2.35285636711146839e+00	1.89682758968869436e+00	1.28702377381371447e+00	2.64402953853610923e+00	5.26999880302275248e+00
30	6	-2.04774860310681905e+00	1.87423799426284532e+00	-2.98245484191817067e-01	-2.60213720815769589e+00	1.86099029659074988e+00	2.36123454804380284e+00	1.87703719198809926e+00	1.33126847332529974e+00	2.63773231299782429e+00	5.34824548337825512e+00
30	7	-2.09384366843317693e+00	1.82460298324274683e+00	-6.11842907939029845e-01	-2.58728525864486114e+00	1.83863034734299879e+00	2.25382063659678966e+00	1.84445599391887072e+00	1.38754956825619824e+00	2.85006520938485108e+00	6.53039034570996968e+00
30	8	-2.07067916566832944e+00	1.64311504757661808e+00	-7.28505789620848332e-01	-2.52714889110248020e+00	1.78985106882099276e+00	2.41335831190799643e+00	1.84965594404066525e+00	1.44035244060891032e+00	3.13334524635411604e+00	8.43396708796134220e+00
30	9	-1.93915391154936123e+00	1.81735816756841251e+00	-3.65711576676122974e-01	-2.45968077758982551e+00	1.80231925066372223e+00	2.34820220273270275e+00	2.17696548431043846e+00	1.78356105661327824e+00	4.31619186242220021e+00	1.64153008366762059e+01
30	10	-1.71290100837814219e+00	1.51265512895716148e+00	5.02662051891335726e-01	-1.88583993019543827e+00	1.28652355705361932e+00	1.72168312141301749e+00	1.90223289411352181e+00	2.33715352510102070e+00	3.81763579202624115e+00	1.74201560417203538e+01
30	11	-1.48606425821043353e+00	1.10814766011846078e+00	4.35969507119505550e-01	-1.54552103252096451e+00	1.16758245404634753e+00	1.36250071475933221e+00	1.06064312041652653e+00	1.25090046663848864e+00	3.90365544003808296e+00	1.62442823925595086e+01
30	12	-1.24707604803221761e+00	7.64970342671867476e-01	-1.04194858070282947e-01	-1.32016955411605652e+00	1.19637404245761325e+00	1.29304407399882404e+00	1.13836015741778440e+00	2.05754184362177472e+00	4.18882710775632461e+00	1.59412549955662080e+01
30	13	-1.22102259315205708e+00	8.11025631573183081e-01	1.36442555211624877e-01	-1.27416038308613633e+00	1.17186712704554208e+00	1.25021890146902948e+00	1.16022892857711546e+00	1.93456540274454958e+00	3.91337923561298506e+00	1.51146283362752776e+01
30	14	-1.12558862443331131e+00	7.66599310579515913e-01	2.27680819928576389e-01	-1.16222648966718567e+00	1.13012834349695312e+00	1.19302103560682182e+00	1.22661467235965693e+00	2.02091938234916224e+00	3.89368701226199576e+00	1.52859572413209559e+01
30	15	-9.99474781050712968e-01	6.94363292506034346e-01	3.05408822742639252e-01	-1.00340320534570671e+00	1.05068716117236871e+00	1.11202845466504185e+00	1.27534315214335958e+00	1.98057573117603614e+00	3.87690711526976184e+00	1.52741169522450004e+01
30	16	-8.69429257441106884e-01	5.98891328968923387e-01	2.78113822223499951e-01	-8.38926267015181693e-01	9.68907525784696744e-01	1.05197482308694767e+00	1.33828947345730964e+00	1.97589090538207857e+00	3.85394014235805571e+00	1.49428380596898602e+01
30	17	-7.83671007948617326e-01	5.30436185668610616e-01	2.14777329033389808e-01	-7.30340023175230613e-01	9.15201933476336049e-01	1.03033042041652645e+00	1.36752044450484878e+00	1.95199415344225224e+00	3.81930302969857483e+00	1.45548117614617656e+01
30	18	-7.29403667372317877e-01	4.84978505050460307e-01	1.52559466760259110e-01	-6.64623604909668431e-01	8.86886127023208459e-01	1.03332782751106711e+00	1.37623528952540441e+00	1.93852151858969624e+00	3.78122480260482563e+00	1.42311397843587315e+01
30	19	-6.77005329264580902e-01	4.39355100703653134e-01	8.34396506052356574e-02	-6.05654300922082389e-01	8.67665831062105153e-01	1.05200359105122776e+00	1.37357737338250452e+00	1.92370708510518140e+00	3.73056452569131025e+00	1.38623116093890228e+01
30	20	-6.42332278120073874e-01	4.07276254941081106e-01	4.12695556368550751e-02	-5.71656735445992825e-01	8.63864870145382602e-01	1.07557659704941244e+00	1.36524346020740794e+00	1.91317575537377804e+00	3.68614970080299154e+00	1.35671071709103703e+01
30	21	-6.25139111719019924e-01	3.89489009512848650e-01	3.15172109473886297e-02	-5.59237484000720153e-01	8.69086575812110018e-01	1.09210982033429338e+00	1.35901236541077397e+00	1.90631633678223267e+00	3.65464066945919130e+00	1.33590548563935414e+01
30	22	-6.10688260847864539e-01	3.72292774608882882e-01	3.73482942627032313e-02	-5.53445286353538068e-01	8.79189422275620469e-01	1.10710555812860800e+00	1.35378951249692681e+00	1.89773524043700648e+00	3.61668273133949558e+00	1.30957079971184687e+01
30	23	-5.95739382411435203e-01	3.52227218215553972e-01	5.57252721115612248e-02	-5.51882285933188443e-01	8.92148801613160791e-01	1.11945394176296431e+00	1.34990749365044693e+00	1.88501219952188603e+00	3.56424286564705550e+00	1.27156059826828383e+01
30	24	-5.83456563320693622e-01	3.34562141907156274e-01	7.38842008582744902e-02	-5.53058534253910716e-01	8.99925295334185527e-01	1.12287514852462245e+00	1.34849869319961657e+00	1.87127482303692227e+00	3.51172470187694197e+00	1.23272897815137146e+01
31	0	1.92571421355843753e+00	-2.15347718615477479e+00	1.72292655221576663e+00	-1.57406915759889188e+00	-2.13709667423555061e+00	-1.35270881439877999e+00	-2.29734926579021392e+00	-7.09612728206257426e-01	2.78979093418820057e+00	4.48228654255893311e+00
31	1	8.99181875945920472e-01	-1.16970785131172539e+00	2.71007019434326546e+00	-9.60426290571910091e-01	-9.89501617300008185e-01	-6.29917843131833188e-01	-1.30876916028675749e+00	-6.15247466030691581e-01	2.37545729553862417e+00	4.58158132414520924e+00
31	2	6.97469408225943943e-01	-1.00042113627803397e+00	2.61087852969849488e+00	-7.14970960159707625e-01	-9.68254928099244960e-01	-4.98074502108991735e-01	-1.45958420260390831e+00	-6.52601148669480935e-01	2.67726922529841316e+00	4.57189065680876627e+00
31	3	5.09504809642676859e-01	-8.06114622934977154e-01	2.59411281391378035e+00	-3.97141271076610569e-01	-1.20037540258443975e+00	-3.40342973939560034e-01	-1.78434784088638976e+00	-7.72084026395437384e-01	2.50371251083465340e+00	4.70359052343001416e+00
31	4	5.06089910630494688e-01	-7.37009926173983199e-01	2.60727976732865230e+00	-2.43057425954060546e-01	-1.45667073911384692e+00	-2.48439770175879093e-01	-1.68456346513712063e+00	-8.24401121897678224e-01	2.52456394813227947e+00	4.80843940694113048e+00
31	5	8.33317382501263637e-01	-6.97135829025339770e-01	2.63346675478232140e+00	-5.65479027450138672e-02	-1.47303470367445954e+00	3.74246189417549169e-02	-1.64929410214757510e+00	-1.12425795971264009e+00	2.60344813831900401e+00	5.21972723650297610e+00
31	6	9.30903739204775094e-01	-4.86563959285364112e-01	2.59322937832113398e+00	-9.73623421793772814e-02	-1.49327517022518208e+00	8.55664316123817478e-03	-1.57359431002122885e+00	-1.59674907478547556e+00	2.74134976872428116e+00	5.96900125831275918e+00
31	7	2.21976532447532016e+00	1.75693980594641652e+00	2.16498757347755877e+00	-4.53055380085443826e-01	-1.57857929710991551e+00	-1.12298996164187065e-01	-1.47237441287646287e+00	-2.15367537919523855e+00	3.87896987644338775e+00	1.30211168759976257e+01
31	8	2.10790372668056802e+00	1.57807990701417400e+00	2.15020565630440741e+00	-4.74425163812117967e-01	-1.57507170792362405e+00	9.02862106037238821e-05	-1.45459913873712154e+00	-2.18582565630390846e+00	4.12905706220729751e+00	1.45841547852503712e+01
31	9	2.12812519234632758e+00	1.54306518972560913e+00	2.17246164232203132e+00	-3.60675020793387924e-01	-1.54599371973485544e+00	-1.08853239349472261e-01	-1.44573591445117966e+00	-2.18194641232020681e+00	4.13888099048231162e+00	1.46657396810879685e+01
31	10	1.12750173916653096e+00	1.11581017127603599e+00	1.77399608274973719e+00	-2.52833570229631044e-01	-1.13294325303289423e+00	-7.44180837739355727e-01	-1.20762357000467846e+00	-1.11330546528427110e+00	3.54348029736331860e+00	1.41788544557677785e+01
31	11	1.01608414132445679e+00	1.49592641572640139e+00	1.57425942854010681e+00	1.80570687108445815e-01	-9.19199453763075991e-01	-2.73637104582096891e-01	-8.10255248198608502e-01	-1.41725663833306292e+00	3.75363412409488095e+00	1.45112601398860637e+01
31	12	7.91442479671549237e-01	8.88891069442975246e-01	1.44098371468722841e+00	4.16874931222487810e-01	-5.54959351380621690e-01	4.68486494717865076e-01	-2.33593171397888710e-01	-2.01925191431689477e+00	3.20521582131740423e+00	1.03572925472573516e+01
31	13	8.41123237000390045e-01	8.97296814746174398e-01	1.25803303724603488e+00	4.60224293323472256e-01	-3.99242489968595293e-01	4.84764273778118038e-01	-1.15184424415840397e-01	-1.56891473454723096e+00	3.23761870227378212e+00	1.04831271751436610e+01
31	14	7.78049335524286345e-01	1.06214223818506071e+00	1.10952064499505232e+00	6.46864349812047434e-01	-1.85876372056075823e-01	1.33108256428357052e-01	7.46904054634172643e-02	-1.61359624497498233e+00	3.26719179055527764e+00	1.04491306247031499e+01
31	15	7.75799336481331814e-01	9.69041731775659887e-01	1.01648274194661359e+00	5.60951985388552621e-01	-2.15357406497914128e-02	1.11029552745661786e-01	1.52351204301052090e-01	-1.56681718513032120e+00	3.05879564750092436e+00	9.12942325756243100e+00
31	16	7.89064648985768891e-01	8.30983719551145361e-01	8.56770748864258969e-01	4.94978373971535324e-01	2.57949992516109228e-01	4.50783531794806402e-02	2.11250459460215256e-01	-1.46334346840712715e+00	2.65912020844927266e+00	6.77681851483683850e+00
31	17	8.24163737944135333e-01	7.47766782018578269e-01	7.53239647793849998e-01	4.78683943418962810e-01	4.14078170810905255e-01	4.80867018731708021e-02	1.72070292514362566e-01	-1.37998877473587855e+00	2.40276444428173042e+00	5.62011836098845396e+00
31	18	8.70856967165214546e-01	6.39837771492459462e-01	6.57575581742634863e-01	4.99014880605012534e-01	5.02460258135484450e-01	1.79549804711191557e-01	5.35670843430062910e-02	-1.24891353777546366e+00	1.99355067072261916e+00	3.62111054491378903e+00
31	19	9.02260656235940872e-01	6.30587015599704981e-01	6.18807707591584322e-01	5.39931943258650016e-01	4.96264042258665661e-01	2.77609097511180902e-01	-4.03660271200245307e-02	-1.20375559101736318e+00	1.89286833511440045e+00	3.56185581556506747e+00
31	20	9.02568454266030828e-01	6.26340615304727732e-01	5.44682305759874197e-01	5.87302102116429525e-01	5.44739494300412685e-01	3.04137663007156278e-01	-9.93206510409643528e-02	-1.11830396020481593e+00	1.64256906159380556e+00	2.51301421220232690e+00
31	21	8.75802362000209333e-01	6.83838852113327955e-01	4.79192932342937472e-01	6.36381927069603615e-01	5.70482595950085991e-01	2.51247855370213657e-01	-1.25382918285390582e-01	-1.04214569770649446e+00	1.45782716750862207e+00	1.92786312767387491e+00
31	22	8.43381525820425137e-01	7.47126055154020308e-01	4.47680558364349890e-01	6.40160933881668837e-01	5.27926204226925488e-01	2.24112037017670934e-01	-1.30087976087498114e-01	-9.63857632099155981e-01	1.31806906405244395e+00	1.61982072867562188e+00
31	23	7.95140066699042358e-01	8.00346238847467473e-01	3.74606025796789033e-01	5.74116875596062393e-01	4.39829052407733401e-01	2.22202768186376742e-01	-1.43051070853180973e-01	-7.44751533793322595e-01	9.03407144100917936e-01	4.28578654405884274e-01
31	24	7.33323680248411880e-01	8.60835742622081845e-01	3.98273926274465284e-01	3.96908362219820399e-01	2.42485929648301013e-01	1.49741102774323676e-01	-6.05481834946398068e-02	-5.73152112820798587e-01	7.31208452653474339e-01	4.99301572799743798e-01
32	0	1.65946292017275798e+00	3.67693108533734880e-01	-2.21096449299019504e-01	1.41774197969317539e+00	-1.44410461056616457e+00	1.48116946523233217e+00	-1.60046583391976727e+00	1.78180927894510810e+00	1.18547940653931949e+00	-1.45325614203079168e+00
32	1	1.04548395980280917e+00	5.58459355748636255e-01	-8.03200014254604966e-01	2.70791980888760664e-01	-1.23882872517045906e+00	6.35632991674973447e-01	-1.05003060838012274e+00	1.15767252199413084e+00	7.20292748703968200e-01	-1.17352468873765670e+00
32	2	1.10704959632412114e+00	3.44426794329049768e-01	-9.52692756787176132e-01	3.61847593099199949e-01	-8.47528110978814864e-01	8.20418476247675610e-01	-9.37146819415648924e-01	9.44789693268428321e-01	4.15699929270747504e-01	-8.55329274748017787e-01
32	3	1.05100870471685037e+00	2.32911865235787496e-01	-9.98096628982984901e-01	5.99662292727279334e-01	-9.12201540826179325e-01	7.38957921355304692e-01	-7.98051649643079064e-01	8.24118471931800878e-01	3.55236070047597552e-01	-6.02809127614725160e-01
32	4	9.05505196032614923e-01	2.36352630793858209e-01	-1.01279335561677875e+00	6.12246921179022463e-01	-9.08371044800754479e-01	8.36445303519970484e-01	-7.61746752733900578e-01	8.11661209453150789e-01	5.08998790347539143e-01	-3.67723040119925015e-01
32	5	9.45005223931799310e-01	1.59401994172407691e-01	-9.96483906081314430e-01	5.27925841412808516e-01	-9.09599797524188292e-01	8.35451305458122961e-01	-7.10377256783677469e-01	9.12856297543839235e-01	6.87984144213898530e-01	-3.96570886634309283e-02
32	6	1.00381313510330239e+00	2.77068709408069991e-01	-9.82595376874997095e-01	4.94534190079048697e-01	-9.07754578096721665e-01	7.59593200712929684e-01	-9.15346257357538606e-01	9.65855021449040341e-01	7.39300988885661869e-01	3.44888796343711612e-01
32	7	1.01416212904092395e+00	2.99123517069233125e-01	-1.01227678314427383e+00	5.14953305933493088e-01	-8.70469754229068249e-01	7.27410723323470232e-01	-9.26747804640589701e-01	9.77128714636938622e-01	7.74782342848745920e-01	3.64771913614310384e-01
32	8	1.00192904939072158e+00	2.94719263050130631e-01	-1.01916215589550174e+00	5.18023888448245651e-01	-8.66718190454221715e-01	7.22962671193942308e-01	-9.29141796698833011e-01	9.96963840357758868e-01	7.67630024882146267e-01	3.67130788302133360e-01
32	9	9.52934247306122861e-01	2.06409109265413226e-01	-1.03595886384462377e+00	5.13415992650595454e-01	-8.56702090785166903e-01	6.89523978388704606e-01	-9.86548917701004946e-01	9.96359606003692555e-01	7.80594524781895394e-01	3.65727806336953010e-01
32	10	5.79130085923808768e-01	-1.31666090774508637e-01	-9.77451114792684206e-01	3.42742039806980148e-01	-9.03565543450922992e-01	4.97857428579034811e-01	-1.45510508487137424e-01	5.42837647095900877e-01	7.90470464026988284e-01	8.13902497223161658e-01
32	11	5.50939303947724279e-01	3.21251306669756154e-02	-8.34725861425102078e-01	2.19432702707464761e-01	-8.82540221317808182e-01	5.67251352016711063e-01	1.73886121348440947e-01	2.98869735797528402e-01	5.05709895921231833e-01	3.29854581214063136e-01
32	12	4.89411578440548389e-01	8.55708832641148137e-02	-7.08299619033187167e-01	1.38405714256909007e-01	-8.44893545381266708e-01	6.53515430446619416e-01	5.74317681966542759e-01	-1.74940652748284409e-02	1.16413641431232728e-01	-2.51613089715512495e-01
32	13	5.30475344748747135e-01	1.57555265293537750e-01	-6.49931686018741184e-01	1.05644006504193338e-01	-7.45606819923088415e-01	6.66443554144119044e-01	4.23927824101236916e-01	9.46077508088470631e-02	1.84638633363949201e-01	1.99185230053552376e-02
32	14	5.40845808009553619e-01	2.13233667736343779e-01	-4.83799830894678762e-01	2.48333027228560543e-02	-6.13058340261399048e-01	6.92093298274456648e-01	3.88569944594390926e-01	1.06973152878728842e-01	6.00547160217198561e-02	4.88257728439246419e-02
32	15	5.31795097087187640e-01	2.11906673272296453e-01	-3.02164889448092833e-01	-3.98777070855148713e-02	-4.68686997372983360e-01	6.29338146952323263e-01	3.53235356420733115e-01	1.28844886712159434e-01	-5.18667110226273403e-02	7.02096696201974790e-02
32	16	5.11919441240600293e-01	1.97508453202712903e-01	-9.99609995881481916e-02	-7.57646132919731763e-02	-2.65486896864356448e-01	4.73666623844425816e-01	2.92876497585330631e-01	1.58463727808573179e-01	-1.48979002847776681e-01	9.35189108880448705e-02
32	17	4.90959395656246800e-01	1.91090838315006284e-01	5.57786688299561906e-02	-6.29009528508197302e-02	-3.74726407256436578e-02	2.71819314460844730e-01	2.08971605245727610e-01	1.74560106392550179e-01	-1.87758337869278202e-01	1.17561513642615273e-01
32	18	4.76469733353354130e-01	1.93641484220997306e-01	1.13520210639724034e-01	-1.05360812515822508e-02	1.25613355920222824e-01	1.04466254727684116e-01	1.27759256204315497e-01	1.59643077492663876e-01	-1.72984560569449580e-01	8.77772972110109073e-02
32	19	4.72899881849340564e-01	1.98601804300148593e-01	6.39173093513324270e-02	3.76539696937861074e-02	1.14851497833446947e-01	6.47386213598766108e-02	1.06080973076359705e-01	1.23716519163363389e-01	-1.02627517919160180e-01	5.75024331397279154e-02
32	20	4.69783040905819460e-01	2.06005891488360099e-01	4.48334332104407401e-03	7.96959786421294059e-02	6.03461873870175108e-02	2.69494199625201561e-02	6.11357086930690782e-02	6.52990495836246743e-02	-1.07596981242971679e-02	-2.87508802346771453e-02
32	21	4.68358883322116393e-01	2.10790037712701744e-01	1.53591523563210344e-02	6.40346360781225282e-02	4.41786692113795357e-02	1.42897045801889701e-02	5.01440891388646587e-02	4.61601987032595890e-02	2.42831019797596359e-02	6.68506311529718650e-03
32	22	4.68535993280482399e-01	2.19436698783398693e-01	4.67105901513946709e-02	2.87769881279426876e-02	2.05344106202452747e-02	6.28145445533359083e-03	2.64582126248298008e-02	1.88406772692327439e-02	3.21969358918254775e-02	5.11822847182377867e-03
32	23	4.72452092865929651e-01	2.27551367011627037e-01	6.57947558557358536e-02	8.88251899189073518e-03	9.97818669201472677e-03	1.00200397231883336e-02	1.68264326705732312e-02	9.60388392775767853e-03	1.94311057678124982e-02	-9.41541654973787612e-06
32	24	4.76700323391665959e-01	2.32817726194754049e-01	6.76454789634422238e-02	9.32332885782729756e-03	1.07622629972579219e-02	9.92748397877990518e-03	1.30201260570815130e-02	9.82371320513639179e-03	1.36647442971184266e-02	-2.97020339098183874e-03
33	0	9.28263088897368305e-01	5.10357650647143224e-01	-1.59952752255317376e+00	2.24226624141458508e+00	2.62562474394265344e+00	2.89736497023035167e+00	1.47341721385881552e+00	-2.29978858596575453e+00	2.76476694559655423e+00	1.66893914593774007e+00
33	1	8.96008069318552036e-01	4.34057320639423982e-01	-1.43057803944586048e+00	2.31891917241997536e+00	1.63439512101022943e+00	1.12826404607737274e+00	1.94733109085678713e+00	-1.99680982044427391e+00	1.48847572578904308e+00	1.93707031301654409e+00
33	2	8.30138712398700407e-01	3.25061497672713640e-01	-1.25059388572474850e+00	2.26099350966608581e+00	1.10684612639436208e+00	1.02283760063936446e+00	1.96172074250004025e+00	-1.76179952748556379e+00	1.91398099881207240e+00	1.95709656593875803e+00
33	3	7.55757715714173495e-01	2.38603883396981908e-01	-1.14266150438673919e+00	2.07100105957356329e+00	9.43176556246726250e-01	9.93753016997785177e-01	1.93456194433014450e+00	-1.96712208800877386e+00	2.00696355876848820e+00	2.07001973133846073e+00
33	4	6.74808500064413508e-01	1.66756208659203209e-01	-1.05203556234038209e+00	2.12967789212670189e+00	8.72456884375507169e-01	1.01343510530505143e+00	1.83492697068883936e+00	-2.04254583193635808e+00	2.01778055047605864e+00	2.23920497593719015e+00
33	5	-2.23675842904272115e-01	-5.01974676816620002e-01	-4.51728627350493017e-01	2.04103522002521975e+00	9.56038730496417521e-01	1.19954880315411438e+00	1.97493967611613508e+00	-1.91151578478272177e+00	2.22901984808630216e+00	4.36895366303067512e+00
33	6	-6.35355857520688794e-01	-6.16653829958870192e-01	-2.24816114884924367e-01	2.04782918671688563e+00	1.18872261260982959e+00	9.28248766555307747e-01	1.90194152004709371e+00	-1.92431356168854206e+00	2.62506840652362561e+00	5.55785757521303747e+00
33	7	-6.71627856748254426e-01	2.79580171569199565e-01	3.65171921662320043e-01	1.94211384173652646e+00	1.16358915322324297e+00	8.55234682533603019e-01	1.85388769378249063e+00	-1.95650317540461716e+00	3.25760483264170375e+00	8.68010495994082021e+00
33	8	-9.65431202738539218e-01	8.85398714104384643e-01	1.28937466277174062e+00	1.88556300070160887e+00	1.35933072326998161e+00	8.10119410048443345e-01	1.89572211411636626e+00	-1.90870010565789938e+00	3.39022374162114559e+00	9.37332001899977918e+00
33	9	-1.21547974799524239e+00	1.14474081867885813e+00	1.41809867138496370e+00	1.86902651492590155e+00	1.35445740990201946e+00	8.24791287567759768e-01	1.90540829258770938e+00	-1.90239170609398700e+00	3.41031865708510384e+00	9.53938358892503224e+00
33	10	-8.29264019126819907e-01	1.53824866470433230e+00	1.44166943913954326e+00	1.74418230177876699e+00	1.20424560479267662e+00	1.12539554106138917e+00	1.47056418883403373e+00	-1.91093791303788230e+00	3.41548389108777073e+00	1.17393751709503693e+01
33	11	-1.00809557445796338e+00	8.84154339044839088e-01	1.19093545298825609e+00	1.65273396074420176e+00	9.48990439212001435e-01	1.25112302756133076e+00	1.19153304830756968e+00	-1.98154990452354984e+00	3.67496369485105179e+00	1.37270405403507514e+01
33	12	-7.53181179852843607e-01	8.65900539545943704e-01	1.56228310961811423e+00	1.58129540435855387e+00	1.05312621803795858e+00	1.08907791041919477e+00	7.43428542561539007e-01	-2.01113075066369129e+00	4.03318025706750927e+00	1.60199612445885222e+01
33	13	-1.04207914773811905e+00	1.01027932471438109e+00	1.07695371757916036e+00	1.47040437816115244e+00	1.15376178359106762e+00	9.30618926039018968e-01	3.16221954738181099e-01	-2.03184048314386345e+00	4.21980430777512172e+00	1.76313625946752381e+01
33	14	-9.88365678392837621e-01	1.03630622444646847e+00	1.10206816751613923e+00	1.35559244425146419e+00	1.18198317801326613e+00	8.71863437431893540e-01	1.78758055183288245e-01	-1.96798723654230967e+00	4.12145202997644766e+00	1.75050761121896166e+01
33	15	-1.03314822385880856e+00	1.10788907898465716e+00	1.09740920469643344e+00	1.15807757362496444e+00	9.81494885807264295e-01	7.65310219203002573e-01	-1.47316306455211044e-02	-1.95793396245844442e+00	4.31425140833491483e+00	1.86384283637382389e+01
33	16	-1.01856120556905183e+00	1.06220450401674982e+00	1.09445044108353229e+00	1.10501414826897570e+00	9.34967118995262747e-01	6.93877661276009694e-01	1.23965947933761186e-02	-1.94345088561641499e+00	4.24389697370617203e+00	1.81118856350235404e+01
33	17	-9.96718431103892688e-01	9.90754820126209745e-01	1.02894078853618676e+00	9.49972203293302009e-01	7.82651271715963270e-01	4.88896905490551703e-01	8.79768423304596037e-02	-1.89769892604314871e+00	4.05415080443540976e+00	1.65510860398814543e+01
33	18	-9.75800387194356578e-01	9.55277208456198013e-01	9.45898371610141786e-01	8.18153228636967711e-01	6.54042420343152631e-01	3.25940219152237864e-01	1.19073913953423316e-01	-1.84850912625186603e+00	3.88171709741320159e+00	1.51521018504950078e+01
33	19	-9.36313146048590839e-01	8.84098037288644112e-01	7.67935704636559358e-01	5.40507291857882044e-01	3.83701088555773506e-01	-5.66601525819926399e-03	1.31839218209033077e-01	-1.73689708749506733e+00	3.49811662694557413e+00	1.21279343252587903e+01
33	20	-9.10649567658612491e-01	8.34547224630599604e-01	6.48953807550995188e-01	3.51986786926166251e-01	2.00442772150978860e-01	-2.18828671285857895e-01	1.23201312347405584e-01	-1.65913693146611774e+00	3.23589571613302951e+00	1.01473030958478496e+01
33	21	-8.95618304708066471e-01	8.03844004381564559e-01	5.57027195237492556e-01	2.25081108463712820e-01	8.21830721400964859e-02	-3.19373591466802886e-01	7.66582672666465958e-02	-1.59816732902137515e+00	3.06285191780930299e+00	9.05752702518136132e+00
33	22	-8.66656748438407787e-01	7.55871636815027559e-01	4.37310563714054190e-01	1.20933630498882200e-01	-1.54947375306008495e-02	-2.91869020895739684e-01	-7.27492432986739934e-03	-1.51057357216072696e+00	2.83119052639602620e+00	8.01127597206214936e+00
33	23	-8.12369538417253123e-01	6.67927983244505197e-01	2.92615734066516087e-01	-1.19885222086758558e-02	-1.52303626795801339e-01	-3.09397145830684450e-01	-1.20292123017771858e-02	-1.39440402765447335e+00	2.44887903613176094e+00	5.77401840732667004e+00
33	24	-7.51172450402889602e-01	5.74053535779576296e-01	1.77340569531087372e-01	-5.09076978266344501e-02	-1.93116951009012716e-01	-1.80537985400592710e-01	-2.74452914763654958e-03	-1.27726432703480497e+00	2.06796581374265953e+00	3.80958218969252194e+00
34	0	-7.60078723895231123e-01	-2.17852310301747298e+00	1.10960235549256359e+00	-2.61049901314887656e+00	2.10523253077550487e+00	-7.84352759278877598e-01	-2.15957300301206523e+00	1.91317064923787505e+00	-1.10469810854461414e+00	-4.75450589663453016e+00
34	1	-5.55422143889201414e-01	-1.30856827839169543e+00	8.75836059853433602e-01	-1.52005038719679053e+00	1.24462315443472615e+00	-3.17484557129050660e-01	-1.36085150512295394e+00	2.34694977840045294e+00	-3.90657006509668059e-01	-4.46543284123595541e+00
