fun	idx	status	iter	fval	norm	coord_0	coord_1
himmelblau	433	2	0	152.319	48.7327	0.896239	-1.85125
himmelblau	434	2	0	129.904	171.442	3.21707	-3.77947
himmelblau	435	2	0	16.7986	26.6944	3.02903	0.37214
himmelblau	436	2	0	110.156	25.342	-2.62684	-0.107899
himmelblau	437	2	0	267.059	283.456	-4.98849	-1.26656
himmelblau	438	2	0	167.333	28.3933	-0.954539	-0.124024
himmelblau	439	2	0	172.764	222.786	3.67795	3.84912
himmelblau	440	2	0	96.53	73.4132	1.80352	-2.00878
himmelblau	441	2	0	83.0139	58.3687	-3.40687	1.21655
himmelblau	442	2	0	46.7012	62.0438	2.48437	-0.571112
himmelblau	443	2	0	96.9547	47.3391	-0.347081	1.84958
himmelblau	444	2	0	163.757	259.847	5.04015	-1.62438
himmelblau	445	2	0	43.1572	110.667	-3.32508	-3.95157
himmelblau	446	2	0	153.415	190.953	3.14677	-3.89711
himmelblau	447	2	0	85.8212	152.489	-4.09606	3.4507
himmelblau	448	2	0	373.696	368.896	4.4727	4.09214
himmelblau	449	2	0	98.3588	58.9394	-1.70679	1.23834
himmelblau	450	2	0	206.179	276.392	-3.3001	4.88286
himmelblau	451	2	0	50.5492	116.54	4.03416	1.82581
himmelblau	452	2	0	246.658	280.213	5.0347	-3.67203
himmelblau	453	2	0	13.3513	16.4122	3.27128	-0.369244
himmelblau	454	2	0	10.5372	44.3838	3.53362	1.71918
himmelblau	455	2	0	12.7147	46.8962	-3.2606	-3.1971
himmelblau	456	2	0	185.25	91.633	-1.04246	-3.33866
himmelblau	457	2	0	67.3807	120.989	3.12302	3.4335
himmelblau	458	2	0	241.65	295.796	-3.67443	4.93223
himmelblau	459	2	0	41.8026	89.043	4.0799	0.131667
himmelblau	460	2	0	302.872	327.844	-4.76756	4.30494
himmelblau	461	2	0	17.3432	37.3338	3.64823	0.647982
himmelblau	462	2	0	39.3811	112.618	-4.55337	-3.48723
himmelblau	463	2	0	363.417	369.045	3.47194	4.65993
himmelblau	464	2	0	87.4379	34.9807	-3.06574	0.862631
himmelblau	465	2	0	203.668	264.224	-2.82007	-4.67158
himmelblau	466	2	0	397.797	410.609	5.08253	3.22344
himmelblau	467	2	0	173.285	239.273	-4.53291	3.5643
himmelblau	468	2	0	646.692	530.173	4.9172	4.51128
himmelblau	469	2	0	262.305	297.246	-4.98272	-5.05964
himmelblau	470	2	0	158.781	219.99	-4.47975	2.5862
himmelblau	471	2	0	40.6101	72.321	-3.49308	2.26903
himmelblau	472	2	0	102.28	175.922	-3.23167	4.42448
himmelblau	473	2	0	109.548	31.9795	-2.60746	-0.512081
himmelblau	474	2	0	60.1154	64.1097	-2.63685	-2.26627
himmelblau	475	2	0	91.7707	73.059	1.83911	-1.62097
himmelblau	476	2	0	224.286	298.063	4.90727	1.83923
himmelblau	477	2	0	68.146	73.3302	-0.998828	3.6415
himmelblau	478	2	0	137.135	182.195	-2.55774	-4.17919
himmelblau	479	2	0	184	30.1621	-0.322035	-2.66675
himmelblau	480	2	0	262.614	330.365	-2.48611	5.06849
himmelblau	481	2	0	101.987	35.233	-3.34258	0.517002
himmelblau	482	2	0	30.0583	34.8003	1.80688	2.72306
himmelblau	483	2	0	117.473	66.8034	1.46686	-0.961885
himmelblau	484	2	0	172.14	247.796	4.61836	2.37714
himmelblau	485	2	0	247.471	318.202	5.00477	1.66438
himmelblau	486	2	0	326.709	276.988	2.02682	-4.37147
himmelblau	487	2	0	3.43725	15.1093	2.73273	2.39388
himmelblau	488	2	0	176.226	254.1	4.69472	2.0799
himmelblau	489	2	0	38.3714	70.5548	-2.81556	-3.1214
himmelblau	490	2	0	93.1359	47.1027	0.384753	1.80459
himmelblau	491	2	0	200.576	248.004	4.1431	3.61889
himmelblau	492	2	0	210.841	204.702	-4.61554	-0.79875
himmelblau	493	2	0	137.689	240.096	-5.01283	-2.9215
himmelblau	494	2	0	432.741	405.041	4.28668	4.45261
himmelblau	495	2	0	244.673	287.305	-4.87023	-5.05007
himmelblau	496	2	0	164.354	37.0248	0.629154	-1.97796
himmelblau	497	2	0	379.704	274.576	-0.929906	-4.55346
himmelblau	498	2	0	202.02	267.951	-4.68515	3.16322
himmelblau	499	2	0	1.24024	15.6256	3.73044	-1.95951
himmelblau	500	2	0	138.896	55.9815	1.0453	-0.323751
himmelblau	501	2	0	8.62278	45.6262	3.96958	-2.02818
himmelblau	502	2	0	10.9161	32.5762	-2.273	2.81567
himmelblau	503	2	0	23.4919	54.4097	2.60819	3.01535
himmelblau	504	2	0	54.7992	63.3664	2.00295	0.892594
himmelblau	505	2	0	75.0482	67.557	-2.40146	-2.24065
himmelblau	506	2	0	166.6	28.7999	-0.870247	0.0122235
himmelblau	507	2	0	142.014	54.4914	0.997729	-0.368348
himmelblau	508	2	0	126.734	127.911	-0.0716798	3.98504
himmelblau	509	2	0	100.032	69.8753	1.71218	-0.732683
himmelblau	510	2	0	31.9999	51.8026	2.74037	-0.504783
himmelblau	511	2	0	92.2061	36.2782	-3.21403	0.782487
himmelblau	512	2	1	47.2392	55.131	-3.19575	1.84515
himmelblau	513	2	1	12.8425	26.2651	2.97412	0.833466
himmelblau	514	2	1	6.60481	27.783	3.46337	-2.38685
himmelblau	515	2	1	1.76769	10.8917	2.79088	2.26872
himmelblau	516	2	1	2.96929	21.3719	3.73563	-1.51999
himmelblau	517	2	1	7.09703	30.3669	2.63283	1.74849
himmelblau	518	2	1	27.3548	47.2807	-2.64976	2.17708
himmelblau	519	2	1	0.28018	5.09079	3.53507	-1.72895
himmelblau	520	2	1	91.6787	43.966	-3.31155	0.879839
himmelblau	521	2	1	10.7132	29.9019	-2.16899	3.19787
himmelblau	522	2	1	52.2796	30.2008	1.14853	2.88406
himmelblau	523	2	1	169.82	34.1989	0.550301	-2.26932
himmelblau	524	2	1	43.9681	97.5447	3.50828	2.93098
himmelblau	525	2	1	4.61306	28.238	3.29793	-2.00216
himmelblau	526	2	1	6.71203	41.4809	-3.53098	-3.4864
himmelblau	527	2	1	136.406	56.461	-1.55759	-1.77102
himmelblau	528	2	1	0.318308	9.06232	-3.71311	-3.30657
himmelblau	529	2	1	4.9319	15.2651	3.04932	1.32728
himmelblau	530	2	1	12.1211	56.775	4.0344	-1.80811
himmelblau	531	2	1	3.12097	23.0959	-3.78526	-3.00797
himmelblau	532	2	1	5.8244	25.3709	3.49559	-2.37167
himmelblau	533	2	1	1.25581	13.439	-2.87438	2.96251
himmelblau	534	2	1	8.80282	39.5337	-3.35089	-3.19046
himmelblau	535	2	1	64.7272	73.7097	2.23201	-1.98412
himmelblau	536	2	1	5.64449	24.2612	2.54766	2.13623
himmelblau	537	2	1	60.5856	35.6564	0.925685	2.37226
himmelblau	538	2	1	1.29143	16.7994	3.73889	-1.90772
himmelblau	539	2	1	21.3263	46.6668	-3.17729	-2.70021
himmelblau	540	2	1	6.14461	27.458	2.56912	1.97669
himmelblau	541	2	1	2.89291	18.9757	2.69297	2.05021
himmelblau	542	2	1	68.9234	27.4485	-0.407476	2.57056
himmelblau	543	2	1	1.91825	17.1875	-3.00107	3.25246
himmelblau	544	2	0	498.603	395.989	-1.4019	-5.07071
himmelblau	545	2	0	12.4346	6.08046	3.3004	0.43417
himmelblau	546	2	0	217.995	258.995	2.43941	4.39439
himmelblau	547	2	0	48.1419	110.513	4.053	1.46543
himmelblau	548	2	0	29.2306	58.7959	2.73649	-1.47284
himmelblau	549	2	0	94.7103	191.9	-4.81407	-2.95139
himmelblau	550	2	0	171.421	27.1714	0.208091	-0.285826
himmelblau	551	2	0	281.347	191.198	-0.980136	-4.11979
himmelblau	552	2	0	29.1764	65.1195	3.31677	-2.8736
himmelblau	553	2	0	163.606	203.342	4.52383	-3.72947
himmelblau	554	2	0	164.392	143.725	-1.80737	-3.79674
himmelblau	555	2	0	24.547	46.3835	-2.58822	2.25317
himmelblau	556	2	0	37.0118	57.0262	-1.6247	3.50594
himmelblau	557	2	0	36.3743	52.2095	-2.46036	2.04308
himmelblau	558	2	0	97.6581	67.9864	1.68196	-0.178518
himmelblau	559	2	0	345.174	350.445	-0.672538	5.0415
himmelblau	560	2	0	82.3101	128.068	-1.59401	4.06594
himmelblau	561	2	0	323.545	241.521	1.4797	-4.23174
himmelblau	562	2	0	124.859	62.8557	1.31512	-0.483974
himmelblau	563	2	0	165.672	122.869	-1.5884	-3.60807
himmelblau	564	2	0	138.939	47.2088	-1.21467	0.664067
himmelblau	565	2	0	67.5805	39.8173	0.8102	2.22011
himmelblau	566	2	0	516.57	462.99	4.94953	4.05992
himmelblau	567	2	0	53.2145	43.1785	-1.16467	2.54573
himmelblau	568	2	0	183.866	251.197	-4.6162	3.0306
himmelblau	569	2	0	50.4322	52.1059	-3.06951	-1.98095
himmelblau	570	2	0	225.63	270.524	4.34176	3.53008
himmelblau	571	2	0	70.1025	114.23	3.34741	-3.3766
himmelblau	572	2	0	118.542	65.9351	1.44182	-0.762532
himmelblau	573	2	0	155.556	226.658	-2.05525	4.61948
himmelblau	574	2	0	178.838	12.2055	-0.430112	-1.44618
himmelblau	575	2	0	60.6973	59.6767	-2.05524	1.75916
himmelblau	576	2	0	33.5611	80.6263	3.27993	2.97153
himmelblau	577	2	0	789.657	605.77	4.72467	5.01395
himmelblau	578	2	0	213.751	278.084	-4.72849	3.14818
himmelblau	579	2	0	193.349	254.576	-4.6008	-4.94867
himmelblau	580	2	0	76.1779	136.42	-4.58842	-4.25589
himmelblau	581	2	0	387.563	379.531	-4.85714	4.62622
himmelblau	582	2	0	93.9955	169.846	4.26267	2.24612
himmelblau	583	2	0	78.6316	95.3672	1.54085	3.56988
himmelblau	584	2	0	31.7236	62.592	2.73987	-2.13202
himmelblau	585	2	0	128.874	74.9302	-3.80298	0.028323
himmelblau	586	2	0	266.347	316.051	-1.67719	4.96756
himmelblau	587	2	0	416.84	272.81	0.415644	-4.4824
himmelblau	588	2	0	127.89	51.9979	0.578916	0.873369
himmelblau	589	2	0	204.865	280.779	4.99756	0.20244
himmelblau	590	2	0	110.349	68.6878	1.57185	-0.956133
himmelblau	591	2	0	147.309	118.338	-1.75241	-3.55917
himmelblau	592	2	0	202.096	188.109	-4.41868	0.861075
himmelblau	593	2	0	185.633	234.951	-4.27363	4.29886
himmelblau	594	2	0	405.98	383.922	0.157667	5.11067
himmelblau	595	2	0	38.8388	48.6437	-1.65523	2.50356
himmelblau	596	2	0	315.425	287.54	-4.94565	-0.257101
himmelblau	597	2	0	184.674	166.422	-4.31131	0.773413
himmelblau	598	2	0	128.545	146.873	-4.11426	1.63232
himmelblau	599	2	0	34.5472	75.5598	4.00175	0.0425405
himmelblau	600	2	0	221.373	208.581	-4.51895	0.890421
himmelblau	601	2	0	579.279	452.214	2.03253	-5.08501
himmelblau	602	2	0	345.89	349.388	-4.63327	4.72827
himmelblau	603	2	0	79.2737	109.707	1.88256	3.62708
himmelblau	604	2	0	138.47	147.171	-4.33791	-1.25354
himmelblau	605	2	0	167.735	34.6445	0.475386	-0.648696
himmelblau	606	2	0	234.245	273.601	5.03232	-3.58825
himmelblau	607	2	0	30.1691	94.4836	4.26467	-1.69665
himmelblau	608	2	0	162.342	38.3711	-1.20975	-1.07751
himmelblau	609	2	0	33.1511	54.4323	2.06529	1.55541
himmelblau	610	2	0	172.352	23.8777	0.0262709	-0.135014
himmelblau	611	2	0	42.5581	96.9282	-3.44088	3.86751
himmelblau	612	2	0	350.841	344.637	-5.05003	1.5473
himmelblau	613	2	0	304.353	175.423	-0.158479	-4.01122
himmelblau	614	2	0	542.382	417.064	1.81102	-4.97151
himmelblau	615	2	0	374.82	251.732	-0.56649	-4.43463
himmelblau	616	2	0	121.379	49.2478	-0.401695	1.34557
himmelblau	617	2	0	143.255	52.7236	-1.48121	-1.60532
himmelblau	618	2	0	204.84	280.766	4.82821	1.92015
himmelblau	619	2	0	164.562	137.235	-1.74092	-3.7393
himmelblau	620	2	0	134.171	72.1708	-1.512	-2.86542
himmelblau	621	2	0	36.5424	92.4611	4.27013	-2.56251
himmelblau	622	2	0	65.7453	149.177	4.57545	-1.93375
himmelblau	623	2	0	171.504	115.419	-1.44986	-3.54171
himmelblau	624	2	0	58.8378	134.05	-3.876	-4.30597
himmelblau	625	2	0	313.777	320.268	4.25629	-4.50149
himmelblau	626	2	0	28.9368	55.9308	2.76225	-1.14815
himmelblau	627	2	0	341.854	356.728	4.70724	3.6548
himmelblau	628	2	0	175.788	17.2765	-0.560326	-0.248197
himmelblau	629	2	0	617.125	514.915	4.9281	4.41594
himmelblau	630	2	0	7.25076	31.5118	3.03625	2.55775
himmelblau	631	2	0	60.0933	72.7833	-2.49454	-2.82142
himmelblau	632	2	0	124.086	61.3847	-1.73901	-1.88719
himmelblau	633	2	0	201.416	273.577	4.71991	2.43602
himmelblau	634	2	0	139.094	141.701	0.389728	4.029
himmelblau	635	2	0	211.023	221.902	0.790594	4.41081
himmelblau	636	2	0	346.96	355.976	3.58855	4.5702
himmelblau	637	2	0	147.384	40.7455	-1.45496	0.149524
himmelblau	638	2	0	50.3198	109.016	-3.37469	3.99406
himmelblau	639	2	0	309.365	326.732	-0.868121	4.96438
himmelblau	640	2	0	164.337	33.6233	-1.21158	-0.629734
himmelblau	641	2	0	11.7157	36.5214	3.73281	-2.58302
himmelblau	642	2	0	109.514	50.3893	0.346898	1.45249
himmelblau	643	2	0	107.93	51.9761	-0.627031	1.57757
himmelblau	644	2	0	42.7967	70.0267	-3.45806	2.17096
himmelblau	645	2	0	484.91	443.96	4.89378	4.01784
himmelblau	646	2	0	40.6773	70.524	2.75618	-2.55376
himmelblau	647	2	0	116.779	42.3016	-2.15364	0.386587
himmelblau	648	2	0	21.5459	62.0156	4.04746	-2.57928
himmelblau	649	2	0	189.974	208.219	1.16496	4.30616
himmelblau	650	2	0	53.8041	126.957	-3.35588	-4.07687
himmelblau	651	2	0	17.6975	57.8157	-3.94659	-2.68147
himmelblau	652	2	0	120.27	66.4557	1.43002	-1.42039
himmelblau	653	2	0	145.708	49.7805	-1.54134	-1.28241
himmelblau	654	2	0	382.933	378.379	-4.88863	4.55405
himmelblau	655	2	0	95.8857	143.092	4.28905	-3.41423
himmelblau	656	2	0	264.222	270.726	-4.92433	-1.07429
himmelblau	657	2	0	65.3128	136.437	4.14919	1.84652
himmelblau	658	2	0	41.3577	58.7721	2.23078	0.923142
himmelblau	659	2	0	526.501	463.486	4.34057	-5.0432
himmelblau	660	2	0	150.033	155.176	0.056208	4.13393
himmelblau	661	2	0	43.6258	59.454	1.97762	1.33436
himmelblau	662	2	0	185.192	255.256	-3.38368	4.78991
himmelblau	663	2	0	164.133	251.154	-3.99067	-4.87873
himmelblau	664	2	0	48.4942	90.2095	3.67767	-3.20205
himmelblau	665	2	0	220.828	92.4651	-0.420941	-3.41644
himmelblau	666	2	0	36.6798	55.8449	2.36777	0.81634
himmelblau	667	2	0	76.0334	72.2071	2.05454	-1.09565
himmelblau	668	2	0	116.332	164.883	-1.47989	4.2738
himmelblau	669	2	0	153.281	138.933	-4.13067	0.970218
himmelblau	670	2	0	3.18688	15.5956	2.97768	1.53039
himmelblau	671	2	0	48.4806	50.3708	-3.46464	-1.88626
himmelblau	672	2	0	321.841	336.313	-4.71707	4.50508
himmelblau	673	2	0	243.218	275.08	-4.74822	2.00863
himmelblau	674	2	0	114.175	66.2206	1.48416	-0.500889
himmelblau	675	2	0	24.8649	50.0954	2.36962	1.31995
himmelblau	676	2	0	115.493	67.1024	1.49276	-0.857554
himmelblau	677	2	0	287.342	345.881	-3.02084	-5.04912
himmelblau	678	2	0	102.996	70.1211	-1.92924	-2.47325
himmelblau	679	2	0	117.432	64.7429	-1.76487	-2.17846
himmelblau	680	2	0	3.00166	23.1204	3.79327	-2.08512
himmelblau	681	2	0	193.298	259.424	-4.65286	3.00879
himmelblau	682	2	0	142.68	215.505	-2.12166	4.57277
himmelblau	683	2	0	4.55223	19.1564	2.59708	2.28531
himmelblau	684	2	0	161.978	52.76	-0.999589	-2.7091
himmelblau	685	2	0	167.943	137.699	-4.239	-0.3305
himmelblau	686	2	0	254.935	242.428	2.3854	-4.17809
himmelblau	687	2	0	83.9459	37.8115	-3.08991	-1.14128
himmelblau	688	2	0	13.9812	34.0451	2.50298	2.77107
himmelblau	689	2	0	43.3634	99.7196	4.02736	1.16306
himmelblau	690	2	0	209.718	181.422	-4.44496	0.140936
himmelblau	691	2	0	101.664	118.087	-3.91495	1.67781
himmelblau	692	2	0	204.352	226.018	-4.74635	-1.31899
himmelblau	693	2	0	177.918	17.577	-0.688113	-0.872694
himmelblau	694	2	0	62.1579	68.6398	2.25163	-0.766765
himmelblau	695	2	0	45.1773	55.8109	-2.29971	1.93395
himmelblau	696	2	0	77.9298	127.015	-4.29806	-2.07654
himmelblau	697	2	0	230.713	240.3	-0.08156	4.56549
himmelblau	698	2	0	223.746	117.112	0.888311	-3.48289
himmelblau	699	2	0	358.015	385.777	5.02677	3.08469
himmelblau	700	2	0	186.865	37.0569	0.263897	-2.72271
himmelblau	701	2	0	142.247	199.196	3.93034	3.46339
himmelblau	702	2	0	139.927	44.2259	-0.0692298	0.927109
himmelblau	703	2	0	33.1191	79.8505	-2.16039	3.78421
himmelblau	704	2	0	296.437	187.141	-0.681356	-4.09384
himmelblau	705	2	0	24.83	63.9199	3.98167	-0.622115
himmelblau	706	2	0	142.52	147.965	-4.33895	-1.18975
himmelblau	707	2	0	103.403	76.9441	1.81004	-2.42235
himmelblau	708	2	0	49.7352	56.3609	-2.31143	1.83906
himmelblau	709	2	0	175.033	18.5041	0.24271	-1.98891
himmelblau	710	2	0	93.9063	84.7269	-2.09161	-3.0613
himmelblau	711	2	0	328.682	336.439	3.56401	-4.61839
himmelblau	712	2	0	551.488	374.982	-0.1106	-4.93664
himmelblau	713	2	0	105.425	28.8827	-2.61468	0.311396
himmelblau	714	2	0	542.059	475.207	4.91888	4.19114
himmelblau	715	2	0	170.858	24.7967	-0.857069	-0.215656
himmelblau	716	2	0	27.6237	62.841	3.50203	-2.91347
himmelblau	717	2	0	337.974	302.662	2.33272	-4.47983
himmelblau	718	2	0	159.34	43.982	0.730715	-1.06987
himmelblau	719	2	0	170.404	216.622	2.37946	4.19816
himmelblau	720	2	0	164.203	196.429	-0.955963	4.40956
himmelblau	721	2	0	75.3702	49.0253	0.868514	1.91789
himmelblau	722	2	0	73.3802	119.645	-2.71598	-3.7515
himmelblau	723	2	0	86.7226	58.7588	-2.5264	-1.61439
himmelblau	724	2	0	20.6417	56.3764	-3.37791	2.6494
himmelblau	725	2	0	94.8972	59.9415	-1.65428	1.34152
himmelblau	726	2	0	114.218	170.256	3.1589	3.76436
himmelblau	727	2	0	251.108	119.729	-0.125659	-3.63778
himmelblau	728	2	0	97.0765	72.7248	-3.80565	-1.11438
himmelblau	729	2	0	42.1736	38.7658	-1.33051	2.76937
himmelblau	730	2	0	166.029	35.9076	-0.81436	-2.28107
himmelblau	731	2	0	81.5902	46.3716	0.639756	1.93966
himmelblau	732	2	0	55.4357	74.7328	1.81337	3.34972
himmelblau	733	2	0	54.035	106.134	3.2219	3.26155
himmelblau	734	2	0	107.519	50.5281	0.3769	1.48168
himmelblau	735	2	0	209.187	294.04	-3.43949	-4.93046
himmelblau	736	2	0	126.167	71.364	-1.60698	-2.78064
himmelblau	737	2	0	66.7949	21.6731	0.497477	2.58128
himmelblau	738	2	0	224.237	231.67	-4.7556	-1.06342
himmelblau	739	2	0	74.6882	145.388	-3.15082	4.26405
himmelblau	740	2	0	109.503	63.9908	-3.60812	0.711403
himmelblau	741	2	0	22.2179	55.1932	3.42243	-2.79408
himmelblau	742	2	0	221.387	283.364	-3.52771	4.89768
himmelblau	743	2	0	94.6333	171.149	-2.48712	4.38241
himmelblau	744	2	0	197.231	245.028	3.01041	4.22445
himmelblau	745	2	0	69.1525	66.0909	1.90612	0.561229
himmelblau	746	2	0	83.2948	82.9652	2.17142	-2.61622
himmelblau	747	2	0	324.476	342.903	4.62138	3.69449
himmelblau	748	2	0	204.48	273.884	4.69003	2.59748
himmelblau	749	2	0	185.245	27.1623	-0.192778	-2.64631
himmelblau	750	2	0	52.2821	42.9218	1.25149	2.24012
himmelblau	751	2	0	195.296	57.7902	0.428321	-2.97309
himmelblau	752	2	0	14.246	58.4833	-4.25128	-3.55049
himmelblau	753	2	0	71.5895	68.8811	-2.40148	-2.39654
himmelblau	754	2	0	176.061	15.3096	0.165567	-1.85181
himmelblau	755	2	0	83.4897	166.836	4.67945	-2.36358
himmelblau	756	2	0	158.707	56.0019	-1.07268	-2.73447
himmelblau	757	2	0	20.2604	62.2808	-2.35083	3.67086
himmelblau	758	2	0	28.4414	91.5561	4.25147	-1.75153
himmelblau	759	2	0	470.401	429.634	4.1855	4.62815
himmelblau	760	2	0	108.624	153.081	2.21349	3.86873
himmelblau	761	2	0	30.1131	61.1872	2.735	-1.94735
himmelblau	762	2	0	386.671	317.72	-1.48238	-4.76602
himmelblau	763	2	0	90.6048	65.8275	1.51698	0.642703
himmelblau	764	2	0	155.298	50.3309	-1.08435	-2.50736
himmelblau	765	2	0	70.9167	133.069	-3.94772	3.59737
himmelblau	766	2	0	111.963	28.036	-2.56458	-0.150038
himmelblau	767	2	0	207.323	145.447	-1.34142	-3.80934
himmelblau	768	1	7	8.76214e-16	2.31124e-07	3.58443	-1.84813
himmelblau	769	1	5	2.22622e-15	5.98602e-07	-2.80512	3.13131
himmelblau	770	1	8	1.4185e-19	4.54399e-09	3	2
himmelblau	771	1	8	1.36649e-15	4.45651e-07	-2.80512	3.13131
himmelblau	772	1	8	1.43873e-17	4.60443e-08	3	2
himmelblau	773	1	7	2.20042e-19	6.78392e-09	3.58443	-1.84813
himmelblau	774	1	9	7.44221e-16	4.24317e-07	-3.77931	-3.28319
himmelblau	775	1	7	7.43853e-19	1.2177e-08	3.58443	-1.84813
himmelblau	776	1	9	9.19507e-16	4.89842e-07	-3.77931	-3.28319
himmelblau	777	1	7	1.867e-17	7.06138e-08	-3.77931	-3.28319
himmelblau	778	1	9	4.14686e-22	2.57298e-10	-2.80512	3.13131
himmelblau	779	1	9	2.68953e-18	2.33693e-08	3.58443	-1.84813
himmelblau	780	1	8	7.12712e-16	3.21526e-07	-3.77931	-3.28319
himmelblau	781	1	8	2.04221e-17	5.28914e-08	3	2
himmelblau	782	2	10	3.91225e-13	9.18756e-06	-3.77931	-3.28319
himmelblau	783	1	7	2.30355e-16	1.92857e-07	3	2
himmelblau	784	1	7	7.12495e-15	7.95691e-07	3.58443	-1.84813
himmelblau	785	1	6	3.03068e-15	8.95972e-07	-3.77931	-3.28319
himmelblau	786	1	6	1.3329e-15	5.91506e-07	-3.77931	-3.28319
himmelblau	787	1	8	1.69431e-16	1.64238e-07	-2.80512	3.13131
himmelblau	788	1	8	2.89027e-16	2.61655e-07	-3.77931	-3.28319
himmelblau	789	1	9	1.32132e-16	1.44799e-07	-2.80512	3.13131
himmelblau	790	2	10	1.08731e-14	1.33006e-06	3	2
himmelblau	791	1	7	7.07195e-15	6.52998e-07	3.58443	-1.84813
himmelblau	792	1	9	1.95649e-16	2.03086e-07	3.58443	-1.84813
himmelblau	793	1	6	5.86705e-18	3.07174e-08	-2.80512	3.13131
himmelblau	794	1	8	1.62849e-19	5.0707e-09	-2.80512	3.13131
himmelblau	795	1	5	2.86197e-16	2.76427e-07	-3.77931	-3.28319
himmelblau	796	1	9	4.31617e-15	8.19185e-07	-3.77931	-3.28319
himmelblau	797	1	9	4.44568e-15	7.78225e-07	-2.80512	3.13131
himmelblau	798	1	8	3.45471e-17	9.52265e-08	-3.77931	-3.28319
himmelblau	799	1	7	6.97087e-19	1.33121e-08	-3.77931	-3.28319
himmelblau	800	2	6	1.53158e-07	0.00597214	-3.77933	-3.28314
himmelblau	801	2	6	2.10979e-07	0.00556345	2.99992	2.00002
himmelblau	802	2	6	0.00098556	0.305599	3.00542	1.99478
himmelblau	803	2	6	8.00486e-06	0.0338522	-3.77959	-3.28357
himmelblau	804	2	6	2.4328e-09	0.000424465	3.58442	-1.84811
himmelblau	805	2	6	4.62002e-07	0.00862627	-2.80511	3.13142
himmelblau	806	2	6	0.00171609	0.513046	-2.80098	3.13661
himmelblau	807	2	6	3.44115e-05	0.0697572	-3.77878	-3.28236
himmelblau	808	2	6	2.0182e-06	0.0177494	-2.80523	3.13112
himmelblau	809	1	5	1.49359e-16	1.4449e-07	-2.80512	3.13131
himmelblau	810	2	6	4.02571e-06	0.029282	-3.77958	-3.28328
himmelblau	811	2	6	1.47083e-11	5.09592e-05	-3.77931	-3.28319
himmelblau	812	2	6	0.000193128	0.158514	2.99915	1.99733
himmelblau	813	2	6	1.01662e-11	4.28962e-05	-3.77931	-3.28319
himmelblau	814	2	6	5.72737e-08	0.00183818	3.58443	-1.84806
himmelblau	815	2	6	0.881065	11.3909	-3.74209	-3.13247
himmelblau	816	2	6	7.08523e-11	7.19192e-05	3.58443	-1.84813
himmelblau	817	2	6	1.29384e-05	0.028141	2.99978	2.00095
himmelblau	818	2	6	9.31412e-08	0.00237543	3.58443	-1.84821
himmelblau	819	2	6	1.79406e-11	5.19946e-05	-2.80512	3.13131
himmelblau	820	2	6	0.000641187	0.301099	-2.80184	3.12856
himmelblau	821	2	6	4.62078e-10	0.000297988	3.58443	-1.84813
himmelblau	822	2	6	0.000169198	0.109727	3.58526	-1.85134
himmelblau	823	2	6	3.85409e-05	0.0901204	3.58358	-1.84819
himmelblau	824	2	6	1.36219e-05	0.0467736	-2.80509	3.13073
himmelblau	825	2	6	5.08933e-11	7.4113e-05	3.58443	-1.84813
himmelblau	826	2	6	5.40864e-06	0.0168179	2.99972	2.00058
himmelblau	827	2	6	5.27861e-05	0.084556	2.99949	1.99868
himmelblau	828	2	6	9.30443e-06	0.0366972	-3.7791	-3.28272
himmelblau	829	2	6	0.027757	1.52792	2.99718	2.04147
himmelblau	830	2	6	13.2318	1.78384	3.36205	0.181118
himmelblau	831	2	6	5.78004e-07	0.0061535	3.58442	-1.84832
himmelblau	832	1	6	4.88031e-17	8.62072e-08	-2.80512	3.13131
himmelblau	833	1	7	4.3969e-21	8.44724e-10	3	2
himmelblau	834	1	9	2.44138e-19	5.96536e-09	-2.80512	3.13131
himmelblau	835	1	9	6.36444e-18	3.08133e-08	-2.80512	3.13131
himmelblau	836	1	9	2.79237e-18	1.3213e-08	3.58443	-1.84813
himmelblau	837	1	7	5.47605e-19	9.16707e-09	-2.80512	3.13131
himmelblau	838	1	11	7.27169e-18	3.32015e-08	3	2
himmelblau	839	1	7	7.17804e-22	3.0608e-10	-2.80512	3.13131
himmelblau	840	1	7	1.1764e-15	2.61386e-07	3	2
himmelblau	841	1	10	1.86846e-18	2.17152e-08	-3.77931	-3.28319
himmelblau	842	1	10	3.09987e-19	6.62129e-09	-3.77931	-3.28319
himmelblau	843	1	7	2.42173e-15	6.90314e-07	3.58443	-1.84813
himmelblau	844	1	7	6.37512e-19	9.59801e-09	-2.80512	3.13131
himmelblau	845	1	8	7.61201e-17	8.48647e-08	3	2
himmelblau	846	1	6	1.11924e-16	1.27884e-07	-2.80512	3.13131
himmelblau	847	1	7	1.34015e-19	4.38911e-09	-3.77931	-3.28319
himmelblau	848	1	6	1.1092e-16	1.58126e-07	-3.77931	-3.28319
himmelblau	849	1	10	8.08947e-18	3.50994e-08	3	2
himmelblau	850	1	6	4.53496e-18	2.89562e-08	-3.77931	-3.28319
himmelblau	851	1	10	3.07294e-15	7.17733e-07	-3.77931	-3.28319
himmelblau	852	1	8	9.17382e-17	9.92402e-08	3	2
himmelblau	853	1	9	1.07332e-15	2.71861e-07	3.58443	-1.84813
himmelblau	854	1	7	3.62084e-16	2.32673e-07	-3.77931	-3.28319
himmelblau	855	1	9	3.79382e-18	2.28239e-08	3	2
