OptIndex	Step	X_0	X_1	X_2	X_3	X_4	X_5	X_6	X_7	X_8	X_9	X_10	X_11	X_12	X_13	X_14	X_15	X_16	X_17	X_18	X_19	X_20	X_21	X_22	X_23	X_24	X_25	X_26	X_27	X_28	X_29	X_30	X_31	X_32	X_33	X_34	X_35	X_36	X_37	X_38	X_39	X_40	X_41	X_42	X_43	X_44	X_45	X_46	X_47	X_48	X_49	X_50	X_51	X_52	X_53	X_54	X_55	X_56	X_57	X_58	X_59	X_60	X_61	X_62	X_63
18	8	6.00192877940412428e-01	1.97648710932019700e+00	1.18998973380645601e+00	5.05802312465793547e-01	-9.82025607390566574e-02	-5.41458206208795589e-01	6.37348388194812321e-01	8.62949549555528161e-01	-2.20205793125165350e+00	-1.06353359610091092e+00	1.61746615962197415e-01	5.39108198143729345e-01	1.20252362463906182e+00	1.19283495603052869e+00	1.38844286341180678e-01	-1.15179483108208580e+00	-2.17770348546931958e+00	-1.51294835935044292e+00	2.28076081270625564e-01	-7.50760905773944387e-01	1.52454700857452585e+00	8.72900887534285297e-01	7.54189232966731848e-02	-1.46883424225718429e+00	2.54812556542484847e+00	1.13447448439985266e+00	7.88526929597053450e-02	-2.34324812785332082e+00	6.74032268709865323e-01	-1.93604071581042469e+00	-1.69525340021233806e+00	-6.59870266073280809e-01	1.45944637336135519e+00	2.89279174519646531e+00	1.65293937920323075e+00	1.00162877963742636e+00	5.20005319358929907e-02	-9.00004277871344849e-01	-1.52872306957485105e+00	2.13480359222283722e+00	2.05711395914314243e+00	2.73405517392215192e+00	2.07331307597801162e+00	2.53015002017383495e+00	-2.53524298308560780e+00	1.58749649617358446e+00	9.29418493058904671e-01	-3.90784763194530815e-01	2.31043209405579164e+00	7.54231582780148013e-01	-1.45009961651028663e+00	6.41595455242805146e-01	-8.71317022288010778e-01	2.08585087403574732e-01	-1.81358500087453844e+00	2.56661335832164417e+00	-1.49988376388059153e+00	2.01133495237010740e+00	1.38807278240488885e+00	8.65088006608211613e-01	-1.34008048420863624e+00	-1.43923635864716037e+00	-1.33599377157920893e-02	-9.12512201885547158e-01
18	9	8.98598359434451543e-01	1.99700895487994146e+00	1.24980219875381082e+00	7.08783747070512060e-01	-1.42833755530549361e-01	-4.56914973765691457e-01	5.92040206239597855e-01	8.77458208818495566e-01	-2.21314028287687581e+00	-1.14023324201633036e+00	2.32242861340472118e-01	6.32995162563939284e-01	1.29962791343558948e+00	1.25953324607010053e+00	1.72670566973182171e-01	-1.14641636248824663e+00	-2.15450919973228716e+00	-1.51809722627603616e+00	2.69166437190404895e-01	-8.41046123988583916e-01	1.60106649864206552e+00	1.07508897536021863e+00	1.89751278130221718e-01	-1.70696511399459872e+00	2.61883059583397904e+00	1.17068945897870891e+00	6.83289001011511965e-02	-2.33769276468644582e+00	7.09692962737176414e-01	-2.00548349915046309e+00	-1.72529881238940153e+00	-6.43711060440140037e-01	1.44428701472960141e+00	2.89221765153584220e+00	1.72612411650381525e+00	1.25588503861159140e+00	1.72804018643416657e-01	-8.87561722665645036e-01	-1.59128383449259925e+00	2.14491924116503663e+00	1.95574061344358596e+00	2.58897336180962423e+00	2.04622072246552644e+00	2.48793009154648148e+00	-2.52894901535291172e+00	1.63948697809068067e+00	1.06707037135327387e+00	-1.37344780466246985e-01	2.29055006427811625e+00	7.28864575357020650e-01	-1.47800349521932151e+00	7.13866284465294654e-01	-8.44598408509445453e-01	1.87925483065393278e-01	-1.74356782094574014e+00	2.58096438225659774e+00	-1.51776072043784360e+00	2.04301069525944001e+00	1.42116130703789567e+00	8.99894823450479886e-01	-1.28634732185834166e+00	-1.39034698131256440e+00	-7.53170198093709164e-02	-4.67094944978333926e-01
18	10	1.40217654199203645e+00	2.11325700255770110e+00	1.31566498998989334e+00	9.62054209184504350e-01	-1.52989757274541255e-01	-3.30378216482230869e-01	5.44219888781317440e-01	8.89081342975449718e-01	-2.09621633250235062e+00	-1.21627246898106400e+00	3.59185245170457856e-01	7.88696129155485925e-01	1.42158498580391424e+00	1.33934583218240921e+00	2.08702913652928840e-01	-1.15611422887686044e+00	-2.19262308928027627e+00	-1.56620335620031992e+00	3.48874211205589702e-01	-1.01334324611030402e+00	1.68601268501497570e+00	1.27701428808441109e+00	3.49030930941100048e-01	-1.78472102976107605e+00	2.60291971577766201e+00	1.22780365288179838e+00	5.40161813152460132e-02	-2.34095965707758280e+00	7.45829247517348803e-01	-1.96104439897191529e+00	-1.69975150298377531e+00	-6.35971446941574148e-01	1.42394166377947973e+00	2.90243247151298478e+00	1.78212503375234377e+00	1.44873694108734918e+00	3.76694069146806587e-01	-8.60151710771733580e-01	-1.62937312933953549e+00	2.01297784740523111e+00	1.86678524892146447e+00	2.67158895589838741e+00	2.03563700890395483e+00	2.50351198030896338e+00	-2.56168272614184556e+00	1.65289092649769431e+00	1.21499704385448815e+00	3.61751703730454843e-01	2.26149907924996096e+00	6.66548212337385371e-01	-1.48966287175247780e+00	7.72972074047078128e-01	-8.22434042054025261e-01	1.93319642647038964e-01	-1.72816234306422034e+00	2.48727954030587162e+00	-1.52353416544119091e+00	2.10791653967178627e+00	1.45639200351711073e+00	9.62205448852542222e-01	-1.29138637339584328e+00	-1.36462289594409292e+00	-2.04732822714413426e-01	1.57002591852276496e-01
18	11	1.77105328636407777e+00	2.14892235801864562e+00	1.39436515470941780e+00	1.11404511945661722e+00	-1.26400195154911271e-01	-2.22778056755640774e-01	5.10537730016327851e-01	9.05370742143884355e-01	-2.11295128788548814e+00	-1.28876356739206677e+00	4.83877997645723423e-01	9.28909668513418496e-01	1.50061877086922957e+00	1.39321860886969340e+00	2.33284853652548363e-01	-1.15986131597961228e+00	-2.16129441442819070e+00	-1.58984513049077170e+00	4.24000677524073388e-01	-1.16503281184130492e+00	1.74459929042356010e+00	1.37618197577562129e+00	4.67578608474214008e-01	-1.74340641573092237e+00	2.59707307527144549e+00	1.25583141112736318e+00	4.71906546363961565e-02	-2.34394826257142164e+00	7.67701900267320880e-01	-1.92318212270919986e+00	-1.68268909346750117e+00	-6.41166369796971058e-01	1.42117525058115790e+00	2.89589480829030199e+00	1.81583440428817844e+00	1.50573685963797677e+00	5.47626883767681538e-01	-8.42840753598290693e-01	-1.61568485240516790e+00	2.01597449102503612e+00	1.87892307820098825e+00	2.65333151543213308e+00	2.02694897168643928e+00	2.46776789416882947e+00	-2.52301273710750129e+00	1.67996635831530461e+00	1.32300283322371937e+00	9.05461008587628680e-01	2.26652658799712547e+00	6.15295375189514493e-01	-1.50122952092024042e+00	7.95902366639705816e-01	-8.18123946841731953e-01	2.11366287332200503e-01	-1.73025662400063496e+00	2.53373248164575982e+00	-1.55837974190312734e+00	2.08657461419699741e+00	1.49686090752959799e+00	1.00225386823161067e+00	-1.29899813435398381e+00	-1.34364939621700552e+00	-3.39308696159403900e-01	6.60949797196646149e-01
18	12	1.84725556613120023e+00	2.18208158019446596e+00	1.45552928853110952e+00	1.19050342970090295e+00	-8.28442122546976106e-02	-1.29149080113290682e-01	4.85172362629686216e-01	9.15740773909868744e-01	-2.08224049494989316e+00	-1.33807852936243554e+00	6.07157870913095477e-01	1.04532101481610451e+00	1.55541864035735755e+00	1.43174729709078763e+00	2.49479090787305902e-01	-1.16500784284718972e+00	-2.14202113630022462e+00	-1.60945015450451789e+00	4.84502119988987068e-01	-1.27386276238186769e+00	1.78418335467068134e+00	1.42582267011364006e+00	5.48657502121345120e-01	-1.75102234103395293e+00	2.59941092297386067e+00	1.26696415104421112e+00	4.21254836367440585e-02	-2.32965356797802547e+00	7.88392820476530254e-01	-1.94710294046905075e+00	-1.69036499066928436e+00	-6.56107371443518606e-01	1.43058746143456994e+00	2.89289934988247976e+00	1.83279450282766776e+00	1.54585546651619254e+00	6.59944377766059298e-01	-8.37273855355529006e-01	-1.62573811634786369e+00	2.04457636206066828e+00	1.86818013038027941e+00	2.62133125414290813e+00	1.99871971813287508e+00	2.49417079702900679e+00	-2.56162021840564735e+00	1.70455355540663001e+00	1.44182600207061484e+00	1.42756817432469241e+00	2.27945456228492516e+00	5.87278194342065518e-01	-1.51339655436806186e+00	8.04481189151936893e-01	-8.28201021859249154e-01	2.31521742279083093e-01	-1.73858632384147027e+00	2.44690778420383337e+00	-1.56075838737545491e+00	2.09480728210735512e+00	1.51844237846423757e+00	1.02361102032829554e+00	-1.27140643504704753e+00	-1.30065034165000459e+00	-4.86576680953184348e-01	1.07719139522384366e+00
18	13	1.80228433067717475e+00	2.20087969810855855e+00	1.46519854678040562e+00	1.21157633480577553e+00	-5.16906244867306602e-02	-7.79050032963727324e-02	4.73507159560929758e-01	9.16042905601973878e-01	-2.04747362593321780e+00	-1.35730692212111781e+00	6.83398370375948194e-01	1.09821974872900574e+00	1.57593150546998140e+00	1.44317052930520062e+00	2.57162053452825112e-01	-1.16508154065387903e+00	-2.15018638109628979e+00	-1.61837827661940548e+00	5.07615663803326234e-01	-1.30347183019422808e+00	1.79596543786878327e+00	1.44300171901856822e+00	5.74381329355081238e-01	-1.76678602899252279e+00	2.58622434147889324e+00	1.27135382580114564e+00	3.99112898347560377e-02	-2.33195999854803393e+00	7.91247682360404103e-01	-1.92815867204321445e+00	-1.67771045108571371e+00	-6.65755994225592174e-01	1.43663077828101882e+00	2.89006296525954109e+00	1.83433564115451975e+00	1.57008130270523938e+00	6.93847812915034945e-01	-8.30036588885803783e-01	-1.64359798215816433e+00	2.00655860535106134e+00	1.84141406611778358e+00	2.65605978250799168e+00	1.99408439828009421e+00	2.44238195843401318e+00	-2.53103853352906594e+00	1.72551681434574711e+00	1.52599104531614049e+00	1.60227751849673750e+00	2.30390194963900852e+00	5.82039141772438096e-01	-1.51484507792821255e+00	8.04923276784679675e-01	-8.36747985392001015e-01	2.43255810570144754e-01	-1.72079317611836990e+00	2.50552605129840700e+00	-1.57005963078250899e+00	2.11660781404745801e+00	1.51686465724391950e+00	1.03517985746658936e+00	-1.27509603253921089e+00	-1.28346111122296636e+00	-5.96693065520333632e-01	1.29117408016581492e+00
18	14	1.75835040414551691e+00	2.14901330702461379e+00	1.45659596410175274e+00	1.22950717456435954e+00	6.85834056705879741e-02	8.96029285655024210e-02	4.36777155428269614e-01	9.04461668207746650e-01	-2.10713244443814229e+00	-1.42374258285067512e+00	9.58664130544713000e-01	1.23694696436273732e+00	1.59086383664697850e+00	1.43811237104112721e+00	2.87519983063806051e-01	-1.13778103593849811e+00	-2.13701508675803309e+00	-1.59985807046852235e+00	5.42349021358751404e-01	-1.30566488570193484e+00	1.80188882632268776e+00	1.45313672924720660e+00	6.03210658720261805e-01	-1.70001860143855743e+00	2.58100028081392230e+00	1.25801479954635176e+00	4.64574371380947204e-02	-2.34241249356372672e+00	7.76568286211808401e-01	-1.84978629017175944e+00	-1.63141678815994329e+00	-6.98617464186980452e-01	1.44825109669386309e+00	2.89512533768618630e+00	1.82712633079793596e+00	1.56934432627855802e+00	7.56824919031493626e-01	-7.79398271401039233e-01	-1.62376048801613693e+00	1.91075955697060218e+00	1.81163272363473271e+00	2.60398114386684831e+00	2.01112580503384031e+00	2.50057029474177650e+00	-2.51115432876384581e+00	1.77429699191451262e+00	1.74895176386390139e+00	1.68306739259177784e+00	2.35485668184460284e+00	6.04474422417339841e-01	-1.50633862577161448e+00	7.87792820475481159e-01	-8.54212774865818369e-01	2.79140271662093931e-01	-1.69899835454924997e+00	2.47832499071923751e+00	-1.55510294557701956e+00	2.09828160276107756e+00	1.50416377592996553e+00	1.05569826849906101e+00	-1.37527650047247718e+00	-1.25731785313098365e+00	-1.05248291457170806e+00	1.95428907464669654e+00
18	15	1.75313518356861708e+00	2.11169254731179024e+00	1.43348445990471451e+00	1.24023762003236770e+00	3.08812749851339385e-01	4.22090431027631996e-01	3.56024491650233088e-01	8.52160563814821637e-01	-2.08437464898482094e+00	-1.50765562237009454e+00	1.49218250525362395e+00	1.47196355068141860e+00	1.57869711339480534e+00	1.40580954376828493e+00	3.54622076655593643e-01	-1.09688379455047924e+00	-2.17589863881306433e+00	-1.57325529494784444e+00	5.49087590143630511e-01	-1.25458193856868139e+00	1.77950463256358637e+00	1.44009864872085513e+00	6.34723075264923664e-01	-1.57085269374662118e+00	2.57423035555097401e+00	1.21427583932636929e+00	7.19697998047792165e-02	-2.32186238143079660e+00	7.53908555323821949e-01	-1.90896394100527211e+00	-1.64257926554450706e+00	-7.67010891415284668e-01	1.45355830309164280e+00	2.88380587988109749e+00	1.80759819742193661e+00	1.53125217252147561e+00	8.53786210781400268e-01	-6.87884433034981813e-01	-1.52484666786101242e+00	1.92900706664170229e+00	1.76335931694337256e+00	2.63705396971808392e+00	2.03957078381860635e+00	2.43837685734965381e+00	-2.56822751254175285e+00	1.84455162870603884e+00	1.88884845246913469e+00	1.75452618744768185e+00	2.31503190263001279e+00	6.83444959431846688e-01	-1.48369601790592109e+00	7.52942426847804214e-01	-8.62425887154229631e-01	3.21151915334958238e-01	-1.68000930040656549e+00	2.47384820470416011e+00	-1.52001355049986553e+00	2.02885314642400028e+00	1.48158275698039965e+00	1.01832014800349824e+00	-1.44852888709462690e+00	-1.09422518345774877e+00	-1.99781358417391175e+00	3.27971742487225493e+00
18	16	1.70633378059867624e+00	2.14795321565937947e+00	1.41886085305797982e+00	1.22705394092993858e+00	4.59478704217424538e-01	5.92945950661940779e-01	3.20191700740451612e-01	8.30293996125518574e-01	-2.06532829580997257e+00	-1.56202920583569305e+00	1.61934904081612663e+00	1.54752220278655761e+00	1.57766693494343979e+00	1.39416697441535575e+00	3.75977568523068073e-01	-1.08784354797322447e+00	-2.17786851504856482e+00	-1.55717506653854176e+00	5.32310854482536788e-01	-1.21613456991418900e+00	1.76615752653213764e+00	1.39229094026026812e+00	6.28740642591778531e-01	-1.51872579095204840e+00	2.54248787321837355e+00	1.19393855309176344e+00	8.56126143776977100e-02	-2.33586559974514829e+00	7.27035924296434932e-01	-1.86902717844386745e+00	-1.62335653008285985e+00	-7.96337366229408428e-01	1.46515112617313581e+00	2.89087841428948567e+00	1.79483132169989013e+00	1.48648878941436746e+00	8.62808045699969828e-01	-6.69372007015255011e-01	-1.51871714671231284e+00	1.92347922887367995e+00	1.75960210021512409e+00	2.59224169674505145e+00	2.01268265403833313e+00	2.48229494137673923e+00	-2.52711304456950403e+00	1.86223608777650274e+00	1.78524511275706010e+00	1.75956121651198005e+00	2.38440059489645551e+00	6.99417114908475468e-01	-1.48439724469567014e+00	7.18511863814753404e-01	-8.64973746101599605e-01	3.37828724294149008e-01	-1.68670002549644837e+00	2.48404996453156945e+00	-1.49823881923657654e+00	2.05035938435873621e+00	1.44350230849638517e+00	9.86681975915724374e-01	-1.46269146174885334e+00	-9.81455912488601534e-01	-2.24560490940302815e+00	4.07172823446943255e+00
18	17	1.59344895984032675e+00	2.09102611644796488e+00	1.40419496009077971e+00	1.19391589076525473e+00	7.94125607327916816e-01	8.86557460231624406e-01	2.90247797562452003e-01	8.20226253162486874e-01	-2.11266996916120497e+00	-1.64850552601879285e+00	1.68030298210572049e+00	1.61928253019343105e+00	1.59170385723187580e+00	1.38676247166844835e+00	3.83019412914601287e-01	-1.08200710584723847e+00	-2.17745872657735839e+00	-1.53986620533028251e+00	5.23937193488425268e-01	-1.17115837321034899e+00	1.73331336296936089e+00	1.27578179273597447e+00	5.83189337272442709e-01	-1.38133420741103707e+00	2.59298679254394804e+00	1.14765337709024773e+00	9.74442283683726457e-02	-2.31379133498786782e+00	7.02407009732135656e-01	-1.86858724908045448e+00	-1.61520541729658129e+00	-8.70907649759603220e-01	1.50458383181337552e+00	2.87534649966256728e+00	1.76101848876976308e+00	1.36647216876135280e+00	8.26004732619813442e-01	-6.58088603360040714e-01	-1.52068331462985395e+00	1.89449667716340819e+00	1.72164979796383255e+00	2.61655885373724706e+00	1.98355399824747280e+00	2.40701045677229253e+00	-2.57990793579091449e+00	1.78029027063776457e+00	1.77549967687897592e+00	1.74244099390722740e+00	2.32385978846663699e+00	7.36569560829977266e-01	-1.48190409667905909e+00	6.30352325511396971e-01	-9.00418362539774253e-01	3.90143238825126970e-01	-1.69967371727050831e+00	2.46835096516462826e+00	-1.48519522785995517e+00	2.02504450207122266e+00	1.40266889497617875e+00	9.59347000528214644e-01	-1.56907895315199464e+00	-8.91729783064388548e-01	-2.48732102946266176e+00	5.60347602628358032e+00
18	18	1.54030272605621388e+00	2.02071490785708319e+00	1.36931291345417927e+00	1.21635643868762999e+00	1.15292037504060096e+00	1.05840874390193784e+00	3.49700519451566438e-01	8.10893538090038835e-01	-2.02690827051020550e+00	-1.54312407298699372e+00	1.59360454905979854e+00	1.54925708815003094e+00	1.57186258465158391e+00	1.37035518295254222e+00	3.59841498502231405e-01	-1.07543243379495368e+00	-2.26584652404235287e+00	-1.53862681534194445e+00	5.29917920969125489e-01	-1.14540924753722506e+00	1.68129763483893679e+00	1.18507365704162959e+00	5.02332953962534301e-01	-1.26462107108529098e+00	2.45756728871702856e+00	1.14025592360000738e+00	9.51076989995429389e-02	-2.32063356931493070e+00	6.93072267671198228e-01	-1.96863729498633666e+00	-1.63888861407689523e+00	-9.56653584064701468e-01	1.53479100488183207e+00	2.88320658276839792e+00	1.70578191799049561e+00	1.25471637253734625e+00	7.27515118860968979e-01	-6.63286563420226849e-01	-1.46378405643752862e+00	1.94666502551686316e+00	1.67179410898108194e+00	2.57480672801735500e+00	2.00959194831049137e+00	2.44626189441611341e+00	-2.53609491237164697e+00	1.79731231606221509e+00	1.87937572518141605e+00	1.73199996299563685e+00	2.32116703787157519e+00	7.27821749638825621e-01	-1.45161045860565396e+00	5.38711430271639591e-01	-9.60214968452998696e-01	4.46788277828007230e-01	-1.67315487974340238e+00	2.48207879206275228e+00	-1.49250231383617216e+00	1.93244703876178292e+00	1.40540879472355362e+00	9.35500950717972235e-01	-1.60426744338453409e+00	-9.59452350203944149e-01	-2.77393365878004294e+00	7.01684043610833896e+00
18	19	1.51882043705901948e+00	2.05959969885143757e+00	1.32225443068163728e+00	1.29092328882966556e+00	1.33667634423419601e+00	1.05817948897890801e+00	4.95803878025750433e-01	8.07585087399725565e-01	-2.06659323564301944e+00	-1.39090044570767390e+00	1.51391927380592017e+00	1.42688923988036809e+00	1.49844348580028597e+00	1.33205796345813932e+00	3.26293923302923006e-01	-1.05038847165654303e+00	-2.21173215164757186e+00	-1.51064647083823456e+00	5.38029528925671241e-01	-1.11897427872394917e+00	1.65111865331731189e+00	1.14603868113186147e+00	4.27604932060138498e-01	-1.19641523498192037e+00	2.56152943622803742e+00	1.10163508632647900e+00	9.01416019132058183e-02	-2.32527404071639854e+00	6.88031696063020504e-01	-1.93458300079556333e+00	-1.60588419451713138e+00	-1.00968409403773851e+00	1.53980737655455546e+00	2.86829428173897183e+00	1.67521735232231594e+00	1.19247779541198184e+00	6.19731631274953898e-01	-6.80624003050644300e-01	-1.39915058983232599e+00	1.96279008030795010e+00	1.65780790954071633e+00	2.61174951694599633e+00	2.02648874151699632e+00	2.41828577057109628e+00	-2.54632706768984773e+00	1.89527230252434342e+00	1.90848479810227234e+00	1.75362847745751949e+00	2.35607440862693185e+00	7.03612722447557015e-01	-1.41534729261726633e+00	4.78467617156622116e-01	-1.01257238254607840e+00	4.82420831870714606e-01	-1.63637697679180460e+00	2.44811909116511472e+00	-1.46731909064959787e+00	1.94802794287494097e+00	1.39753531554168631e+00	9.22804353767798347e-01	-1.51784307651490447e+00	-1.03490632668591176e+00	-3.02046092978269431e+00	7.87858135445973318e+00
18	20	1.50084091349538817e+00	2.06537735984338511e+00	1.31778401898053588e+00	1.33815555168376177e+00	1.29870691838022267e+00	1.01607099952420654e+00	6.59145974917944244e-01	8.11335085540641376e-01	-2.12952293664484005e+00	-1.32730970167125095e+00	1.55647809176114316e+00	1.38413069036539693e+00	1.43208481456450509e+00	1.29180308875754868e+00	2.94629412337192975e-01	-1.04606446683634458e+00	-2.23712587201182966e+00	-1.51552553671705548e+00	5.54556920697801492e-01	-1.09957650787890904e+00	1.66139248395438277e+00	1.12682707620803968e+00	3.89912892796499710e-01	-1.17781216357278251e+00	2.49584696764838787e+00	1.10303121357777600e+00	8.24122039337376183e-02	-2.30976334729151711e+00	6.94171310137067121e-01	-1.91793512774195474e+00	-1.59568891478070962e+00	-1.03776454555762299e+00	1.54397567708096672e+00	2.86537507151870452e+00	1.68256830318272610e+00	1.14844652626574617e+00	5.55953777368145219e-01	-7.02960340907238690e-01	-1.36772394797808827e+00	1.93279203274836719e+00	1.66957830158720366e+00	2.58811435848694638e+00	2.01227752731536924e+00	2.40174719763108824e+00	-2.60984520540469500e+00	1.94573451082709803e+00	1.90936914003159819e+00	1.76517021091398596e+00	2.31451374045933278e+00	7.11049880817150592e-01	-1.41001097122152741e+00	4.41576735360274308e-01	-1.05179800934182244e+00	5.13861915580998252e-01	-1.62787488521945822e+00	2.46406209121779129e+00	-1.45909686564527363e+00	1.97936755368572403e+00	1.39193939113447218e+00	9.43121003816459913e-01	-1.49112956167731614e+00	-1.02574072552859064e+00	-3.07255391980145198e+00	8.22227799607583343e+00
18	21	1.49386362028077002e+00	2.04148117760866432e+00	1.34724683709280368e+00	1.35341406168172940e+00	1.16679147626519919e+00	9.68929474829757109e-01	9.06775187440206354e-01	8.17675894017176552e-01	-2.08607042977216128e+00	-1.28458220999286676e+00	1.61891144132665810e+00	1.38304338119975134e+00	1.36015072690015892e+00	1.23057075413214023e+00	2.49413683629007288e-01	-1.04331763601749139e+00	-2.22602057863934322e+00	-1.51613277098749677e+00	5.76100252948856473e-01	-1.07251984785736187e+00	1.67034000609192534e+00	1.11278597992576889e+00	3.56700127886016405e-01	-1.15141341043887580e+00	2.53292821305694282e+00	1.08404010518150495e+00	7.79565956856314163e-02	-2.31479661561247285e+00	6.97680730221188816e-01	-1.95021235709199359e+00	-1.60877224305042366e+00	-1.06074939236639820e+00	1.55314007552826938e+00	2.86976564559314173e+00	1.68880909706684257e+00	1.09873545096183589e+00	4.89548086132380933e-01	-7.35372536310954783e-01	-1.33252771747487220e+00	1.92407103696238835e+00	1.66084936317676557e+00	2.59804887111869443e+00	2.00109624039733980e+00	2.41139535978708919e+00	-2.56847827345704705e+00	1.95603639948262131e+00	1.92757297259571359e+00	1.76354579111452070e+00	2.33074884317048392e+00	7.22304817168931246e-01	-1.41158833344664414e+00	4.02007512075096995e-01	-1.09188077024410779e+00	5.52527928062297669e-01	-1.63968770971564504e+00	2.45761786084199763e+00	-1.45756851108594288e+00	1.96250991527353547e+00	1.40155310789719811e+00	9.73188129072285468e-01	-1.51794480540155674e+00	-9.93211003925424496e-01	-3.09189679043230337e+00	8.53901367155314084e+00
18	22	1.49666019072371892e+00	2.06935042781153422e+00	1.36949987827648334e+00	1.29781035299951508e+00	1.07416000686828661e+00	9.54313662203007063e-01	1.07318670370419111e+00	8.53658592426897123e-01	-2.09224542221883292e+00	-1.31518046927950216e+00	1.56421737985604392e+00	1.40644501771473962e+00	1.34686439318442019e+00	1.19002127506232491e+00	2.11655455396965481e-01	-1.04230301917550028e+00	-2.22761620842490826e+00	-1.50781992708933332e+00	5.77197654736639088e-01	-1.04698153951665440e+00	1.65213774072451125e+00	1.12318718631475156e+00	3.49573342799738451e-01	-1.16170857965162377e+00	2.50905913527602920e+00	1.07788736750145464e+00	8.27554724541211678e-02	-2.32173764731515719e+00	6.87377086162016315e-01	-1.92907136114149513e+00	-1.59853211885319202e+00	-1.04620936303749867e+00	1.56274736309993867e+00	2.86209049026035078e+00	1.67353360652211358e+00	1.09605643797134178e+00	4.52182787823628696e-01	-7.56544362229544576e-01	-1.32352942447412381e+00	1.94999534932485963e+00	1.63107317381450012e+00	2.59473101856937660e+00	2.03326721520129627e+00	2.39639583895587593e+00	-2.57701126089226928e+00	1.90524018132257056e+00	1.92748045814522495e+00	1.77645985598351519e+00	2.35138729703742255e+00	7.35355767204248889e-01	-1.41085824699325024e+00	3.91079435509127604e-01	-1.09434403912587919e+00	5.61013164987626212e-01	-1.64068471878871724e+00	2.44827045258343468e+00	-1.45293365576231381e+00	1.94207582416251112e+00	1.40477646063346673e+00	9.67625406547914402e-01	-1.54180707103514836e+00	-1.00068424854964277e+00	-3.15847962931374271e+00	8.67435255535557737e+00
18	23	1.52525046815810850e+00	2.06951401975508142e+00	1.34088101328963294e+00	1.14598333111751804e+00	1.01782281508416483e+00	9.80323506161677072e-01	1.19857833936297897e+00	9.64972334927826858e-01	-2.07423666982074062e+00	-1.35339258966066911e+00	1.55309200144276294e+00	1.40021481569348683e+00	1.39235447098324006e+00	1.16741957689411513e+00	1.35864350472846840e-01	-1.03736256234411162e+00	-2.25815988257808620e+00	-1.49521255618350679e+00	5.76830218995103117e-01	-1.01299903326521790e+00	1.62888910948926946e+00	1.13306181309398224e+00	3.68717632566842257e-01	-1.15920180011231633e+00	2.53158784817641136e+00	1.06560376934729617e+00	9.66139377166596869e-02	-2.27708036861285823e+00	6.76222411082539332e-01	-1.91405876797953955e+00	-1.59697575015855242e+00	-1.00076286984003082e+00	1.56562678519924448e+00	2.87017323823461501e+00	1.65202761913740659e+00	1.08861026667619343e+00	4.27011822024464027e-01	-7.61031733777382091e-01	-1.31880602124008339e+00	1.93313879261514354e+00	1.63137042017191258e+00	2.59216886221317022e+00	2.01479851285304123e+00	2.42708637333036137e+00	-2.54767761777494739e+00	1.98638151080982284e+00	1.93077206136364121e+00	1.79621294685472632e+00	2.28162648016338254e+00	7.68178972001313132e-01	-1.39426524324084022e+00	3.95562324208168503e-01	-1.07306064203059592e+00	5.54145906266268584e-01	-1.61790472816006203e+00	2.45624687913189677e+00	-1.44098595047056777e+00	1.94632449126849272e+00	1.38588903350031534e+00	9.21545319944078178e-01	-1.50968328113681727e+00	-1.04635047949508531e+00	-3.16833846248261697e+00	8.74208056578484971e+00
18	24	1.57754201549952500e+00	2.05176665688225190e+00	1.24366181907193263e+00	9.88350066834922880e-01	9.70549845210600282e-01	1.03133204877614637e+00	1.28658417783392620e+00	1.08497053092165374e+00	-2.04967649138193719e+00	-1.35609719345239665e+00	1.59552041915950182e+00	1.36877697140771404e+00	1.43449895393025284e+00	1.16415273301669342e+00	2.22261872297634527e-02	-1.02545197848298497e+00	-2.21613953003338304e+00	-1.47571541515655791e+00	5.80033730898059541e-01	-9.76724880290584574e-01	1.62865026558047488e+00	1.13507753268001355e+00	4.08033440276074633e-01	-1.14536278923047163e+00	2.49595385360698607e+00	1.07066015381017232e+00	1.10520742053424548e-01	-2.31653237543835155e+00	6.53373497311136586e-01	-1.94638042247539023e+00	-1.62569515538942322e+00	-9.39756090168359481e-01	1.54764684142873232e+00	2.84672463055695646e+00	1.65233869807001921e+00	1.06311135670915013e+00	4.08466476204025930e-01	-7.51881164623055431e-01	-1.30256833832039898e+00	1.91114796743894866e+00	1.64368281679228190e+00	2.58937272036389343e+00	1.98968965100582751e+00	2.36978411778679732e+00	-2.60797620365714033e+00	2.03202664887524964e+00	1.96728008358793760e+00	1.79340631561302022e+00	2.37158896378861828e+00	7.62412929501715575e-01	-1.37253772279811415e+00	4.05886177860807384e-01	-1.04130653162585651e+00	5.37030123354839684e-01	-1.59116403496544745e+00	2.43750411245836185e+00	-1.42461233311788305e+00	1.95677324211189396e+00	1.35372274917664592e+00	8.77342997124971880e-01	-1.45860640197279756e+00	-1.08755636719082105e+00	-3.12148671637165442e+00	8.77342585312470646e+00
